Downloaded on:;23/12/2024 11:56 (Europe/Paris)
Downloaded by user:;dweb
Analysis start date:;01/01/2023
Analysis end date:;01/12/2024
Range:;Day ahead (11:00h)

MAE;0.54GW
MAE (% Observation);10.14%
MAE (% Installed cap.);2.34%
RMSE;0.77GW
RMSE (% Observation);14.60%
RMSE (% Installed cap.);3.37%
Syst. Error;-0.17GW
Syst. Error (% Installed cap.);-0.73%
Syst. Error (% Observation);-3.15%
% between percentiles;89.35%
Pearson's r;0.98
Capacity factor (% Installed cap.);23.10

Timestamp start (Europe/Paris);Timestamp end (Europe/Paris);Wind power percentile 10 forecast Meteologica France (GW);Wind power forecast Meteologica France (GW);Wind power percentile 90 forecast Meteologica France (GW);Wind power observation France (GW)
04/06/2024 04:00;04/06/2024 05:00;0.73;1.05;1.36;0.99
04/06/2024 05:00;04/06/2024 06:00;0.70;1.01;1.32;0.97
04/06/2024 06:00;04/06/2024 07:00;0.69;1.00;1.32;0.99
04/06/2024 07:00;04/06/2024 08:00;0.65;0.97;1.29;1.05
04/06/2024 08:00;04/06/2024 09:00;0.59;0.91;1.23;0.98
04/06/2024 09:00;04/06/2024 10:00;0.54;0.88;1.22;0.90
04/06/2024 10:00;04/06/2024 11:00;0.53;0.93;1.33;0.92
04/06/2024 11:00;04/06/2024 12:00;0.57;1.10;1.63;1.10
04/06/2024 12:00;04/06/2024 13:00;0.70;1.38;2.07;1.44
04/06/2024 13:00;04/06/2024 14:00;0.97;1.80;2.62;1.88
04/06/2024 14:00;04/06/2024 15:00;1.38;2.34;3.29;2.28
04/06/2024 15:00;04/06/2024 16:00;1.92;2.96;4.00;
04/06/2024 16:00;04/06/2024 17:00;2.44;3.56;4.67;2.68
04/06/2024 17:00;04/06/2024 18:00;2.80;4.07;5.33;3.35
04/06/2024 18:00;04/06/2024 19:00;3.09;4.43;5.77;3.86
04/06/2024 19:00;04/06/2024 20:00;3.15;4.41;5.66;4.39
04/06/2024 20:00;04/06/2024 21:00;3.07;4.26;5.46;4.72
04/06/2024 21:00;04/06/2024 22:00;3.04;4.27;5.50;4.89
04/06/2024 22:00;04/06/2024 23:00;2.89;4.16;5.44;4.60
04/06/2024 23:00;05/06/2024 00:00;2.92;4.14;5.37;4.56
05/06/2024 00:00;05/06/2024 01:00;2.89;4.06;5.24;4.16
05/06/2024 01:00;05/06/2024 02:00;2.44;3.67;4.90;3.57
05/06/2024 02:00;05/06/2024 03:00;1.99;3.25;4.50;3.27
05/06/2024 03:00;05/06/2024 04:00;1.66;2.82;3.99;2.87
05/06/2024 04:00;05/06/2024 05:00;1.38;2.38;3.38;2.36
05/06/2024 05:00;05/06/2024 06:00;1.07;1.94;2.80;1.83
05/06/2024 06:00;05/06/2024 07:00;0.73;1.55;2.37;1.51
05/06/2024 07:00;05/06/2024 08:00;0.51;1.26;2.02;1.30
05/06/2024 08:00;05/06/2024 09:00;0.41;1.06;1.72;1.06
05/06/2024 09:00;05/06/2024 10:00;0.29;1.00;1.73;0.90
05/06/2024 10:00;05/06/2024 11:00;0.23;1.13;2.05;0.95
05/06/2024 11:00;05/06/2024 12:00;0.41;1.40;2.41;1.14
05/06/2024 12:00;05/06/2024 13:00;0.72;1.68;2.67;1.43
05/06/2024 13:00;05/06/2024 14:00;0.97;1.92;2.91;1.76
05/06/2024 14:00;05/06/2024 15:00;1.20;2.22;3.26;1.78
05/06/2024 15:00;05/06/2024 16:00;1.40;2.48;3.59;2.46
05/06/2024 16:00;05/06/2024 17:00;1.49;2.56;3.67;2.30
05/06/2024 17:00;05/06/2024 18:00;1.39;2.42;3.49;3.03
05/06/2024 18:00;05/06/2024 19:00;1.18;2.16;3.18;2.93
05/06/2024 19:00;05/06/2024 20:00;0.97;1.87;2.80;2.73
05/06/2024 20:00;05/06/2024 21:00;0.81;1.64;2.48;2.50
05/06/2024 21:00;05/06/2024 22:00;0.77;1.55;2.34;2.22
05/06/2024 22:00;05/06/2024 23:00;0.79;1.53;2.28;2.05
05/06/2024 23:00;06/06/2024 00:00;0.99;1.63;2.28;1.96
06/06/2024 00:00;06/06/2024 01:00;1.10;1.66;2.21;1.81
06/06/2024 01:00;06/06/2024 02:00;0.96;1.49;2.02;1.61
06/06/2024 02:00;06/06/2024 03:00;0.89;1.37;1.84;1.44
06/06/2024 03:00;06/06/2024 04:00;0.87;1.29;1.72;1.39
06/06/2024 04:00;06/06/2024 05:00;0.84;1.23;1.62;1.37
06/06/2024 05:00;06/06/2024 06:00;0.83;1.22;1.60;1.38
06/06/2024 06:00;06/06/2024 07:00;0.83;1.24;1.65;1.48
06/06/2024 07:00;06/06/2024 08:00;0.81;1.24;1.68;1.63
06/06/2024 08:00;06/06/2024 09:00;0.72;1.15;1.58;1.43
06/06/2024 09:00;06/06/2024 10:00;0.65;1.04;1.43;1.29
06/06/2024 10:00;06/06/2024 11:00;0.62;1.03;1.44;1.22
06/06/2024 11:00;06/06/2024 12:00;0.57;1.06;1.55;1.12
06/06/2024 12:00;06/06/2024 13:00;0.53;1.13;1.74;1.19
06/06/2024 13:00;06/06/2024 14:00;0.55;1.26;1.97;1.37
06/06/2024 14:00;06/06/2024 15:00;0.57;1.39;2.21;1.50
06/06/2024 15:00;06/06/2024 16:00;0.53;1.45;2.37;1.70
06/06/2024 16:00;06/06/2024 17:00;0.48;1.47;2.46;1.86
06/06/2024 17:00;06/06/2024 18:00;0.43;1.50;2.56;1.97
06/06/2024 18:00;06/06/2024 19:00;0.47;1.49;2.51;2.10
06/06/2024 19:00;06/06/2024 20:00;0.64;1.54;2.45;2.28
06/06/2024 20:00;06/06/2024 21:00;0.94;1.77;2.61;2.41
06/06/2024 21:00;06/06/2024 22:00;1.35;2.18;3.01;2.52
06/06/2024 22:00;06/06/2024 23:00;1.68;2.53;3.37;2.73
06/06/2024 23:00;07/06/2024 00:00;1.80;2.58;3.36;3.01
07/06/2024 00:00;07/06/2024 01:00;1.73;2.42;3.11;3.05
07/06/2024 01:00;07/06/2024 02:00;1.62;2.24;2.87;2.91
07/06/2024 02:00;07/06/2024 03:00;1.55;2.10;2.65;2.66
07/06/2024 03:00;07/06/2024 04:00;1.45;1.95;2.46;2.48
07/06/2024 04:00;07/06/2024 05:00;1.33;1.80;2.27;2.17
07/06/2024 05:00;07/06/2024 06:00;1.19;1.65;2.11;1.95
07/06/2024 06:00;07/06/2024 07:00;1.07;1.53;1.98;1.88
07/06/2024 07:00;07/06/2024 08:00;0.88;1.33;1.78;1.73
07/06/2024 08:00;07/06/2024 09:00;0.64;1.02;1.39;1.15
07/06/2024 09:00;07/06/2024 10:00;0.54;0.82;1.10;0.97
07/06/2024 10:00;07/06/2024 11:00;0.51;0.76;1.01;0.85
07/06/2024 11:00;07/06/2024 12:00;0.48;0.74;1.01;0.80
07/06/2024 12:00;07/06/2024 13:00;0.46;0.76;1.06;0.87
07/06/2024 13:00;07/06/2024 14:00;0.50;0.83;1.17;0.94
07/06/2024 14:00;07/06/2024 15:00;0.54;0.92;1.30;1.08
07/06/2024 15:00;07/06/2024 16:00;0.56;0.99;1.41;1.15
07/06/2024 16:00;07/06/2024 17:00;0.61;1.05;1.49;1.25
07/06/2024 17:00;07/06/2024 18:00;0.65;1.11;1.57;1.28
07/06/2024 18:00;07/06/2024 19:00;0.64;1.13;1.61;1.20
07/06/2024 19:00;07/06/2024 20:00;0.66;1.15;1.65;1.19
07/06/2024 20:00;07/06/2024 21:00;0.77;1.30;1.83;1.36
07/06/2024 21:00;07/06/2024 22:00;1.01;1.61;2.20;1.61
07/06/2024 22:00;07/06/2024 23:00;1.25;1.94;2.62;1.85
07/06/2024 23:00;08/06/2024 00:00;1.33;2.01;2.68;2.10
08/06/2024 00:00;08/06/2024 01:00;1.33;1.94;2.55;2.17
08/06/2024 01:00;08/06/2024 02:00;1.41;1.97;2.53;2.45
08/06/2024 02:00;08/06/2024 03:00;1.53;2.05;2.57;2.51
08/06/2024 03:00;08/06/2024 04:00;1.56;2.09;2.62;2.36
08/06/2024 04:00;08/06/2024 05:00;1.54;2.09;2.63;2.40
08/06/2024 05:00;08/06/2024 06:00;1.50;2.06;2.62;2.28
08/06/2024 06:00;08/06/2024 07:00;1.40;1.98;2.55;2.20
08/06/2024 07:00;08/06/2024 08:00;1.22;1.81;2.41;2.10
08/06/2024 08:00;08/06/2024 09:00;0.99;1.56;2.14;1.70
08/06/2024 09:00;08/06/2024 10:00;0.86;1.42;1.97;1.60
08/06/2024 10:00;08/06/2024 11:00;0.90;1.48;2.05;1.56
08/06/2024 11:00;08/06/2024 12:00;1.00;1.59;2.19;
08/06/2024 12:00;08/06/2024 13:00;1.14;1.77;2.40;
08/06/2024 13:00;08/06/2024 14:00;1.23;1.93;2.63;
08/06/2024 14:00;08/06/2024 15:00;1.34;2.07;2.80;
08/06/2024 15:00;08/06/2024 16:00;1.46;2.24;3.02;
08/06/2024 16:00;08/06/2024 17:00;1.54;2.41;3.28;
08/06/2024 17:00;08/06/2024 18:00;1.65;2.57;3.48;3.09
08/06/2024 18:00;08/06/2024 19:00;1.73;2.68;3.62;3.31
08/06/2024 19:00;08/06/2024 20:00;1.80;2.77;3.74;3.34
08/06/2024 20:00;08/06/2024 21:00;2.10;3.05;3.99;3.13
08/06/2024 21:00;08/06/2024 22:00;2.55;3.47;4.39;3.00
08/06/2024 22:00;08/06/2024 23:00;2.84;3.76;4.69;3.16
08/06/2024 23:00;09/06/2024 00:00;2.94;3.88;4.82;3.46
09/06/2024 00:00;09/06/2024 01:00;2.88;3.82;4.76;3.31
09/06/2024 01:00;09/06/2024 02:00;2.78;3.71;4.65;3.40
09/06/2024 02:00;09/06/2024 03:00;2.75;3.68;4.61;3.56
09/06/2024 03:00;09/06/2024 04:00;2.72;3.62;4.53;3.55
09/06/2024 04:00;09/06/2024 05:00;2.68;3.55;4.43;3.42
09/06/2024 05:00;09/06/2024 06:00;2.62;3.49;4.36;3.24
09/06/2024 06:00;09/06/2024 07:00;2.50;3.38;4.26;3.10
09/06/2024 07:00;09/06/2024 08:00;2.24;3.05;3.86;2.58
09/06/2024 08:00;09/06/2024 09:00;1.81;2.51;3.21;1.83
09/06/2024 09:00;09/06/2024 10:00;1.43;2.17;2.90;
09/06/2024 10:00;09/06/2024 11:00;1.38;2.17;2.95;
09/06/2024 11:00;09/06/2024 12:00;1.45;2.23;3.02;
09/06/2024 12:00;09/06/2024 13:00;1.46;2.29;3.12;
09/06/2024 13:00;09/06/2024 14:00;1.49;2.35;3.22;
09/06/2024 14:00;09/06/2024 15:00;1.56;2.48;3.39;
09/06/2024 15:00;09/06/2024 16:00;1.80;2.75;3.69;
09/06/2024 16:00;09/06/2024 17:00;2.12;3.14;4.17;
09/06/2024 17:00;09/06/2024 18:00;2.40;3.52;4.65;3.76
09/06/2024 18:00;09/06/2024 19:00;2.66;3.77;4.89;4.26
09/06/2024 19:00;09/06/2024 20:00;2.82;3.88;4.93;4.46
09/06/2024 20:00;09/06/2024 21:00;2.98;4.01;5.04;4.83
09/06/2024 21:00;09/06/2024 22:00;3.22;4.28;5.34;5.03
09/06/2024 22:00;09/06/2024 23:00;3.34;4.43;5.52;4.96
09/06/2024 23:00;10/06/2024 00:00;3.24;4.35;5.45;5.01
10/06/2024 00:00;10/06/2024 01:00;3.06;4.07;5.09;4.91
10/06/2024 01:00;10/06/2024 02:00;2.83;3.76;4.69;4.84
10/06/2024 02:00;10/06/2024 03:00;2.60;3.51;4.42;4.55
10/06/2024 03:00;10/06/2024 04:00;2.47;3.35;4.24;4.25
10/06/2024 04:00;10/06/2024 05:00;2.41;3.32;4.22;3.93
10/06/2024 05:00;10/06/2024 06:00;2.45;3.39;4.33;4.09
10/06/2024 06:00;10/06/2024 07:00;2.60;3.58;4.56;4.53
10/06/2024 07:00;10/06/2024 08:00;2.75;3.75;4.75;4.80
10/06/2024 08:00;10/06/2024 09:00;2.87;3.92;4.96;4.82
10/06/2024 09:00;10/06/2024 10:00;3.10;4.40;5.69;5.81
10/06/2024 10:00;10/06/2024 11:00;3.62;5.16;6.69;7.03
10/06/2024 11:00;10/06/2024 12:00;4.31;5.87;7.42;7.84
10/06/2024 12:00;10/06/2024 13:00;4.89;6.44;7.98;8.04
10/06/2024 13:00;10/06/2024 14:00;5.28;6.87;8.46;9.00
10/06/2024 14:00;10/06/2024 15:00;5.36;7.06;8.77;9.56
10/06/2024 15:00;10/06/2024 16:00;5.26;7.04;8.83;9.53
10/06/2024 16:00;10/06/2024 17:00;5.04;6.85;8.65;6.18
10/06/2024 17:00;10/06/2024 18:00;4.53;6.42;8.32;7.96
10/06/2024 18:00;10/06/2024 19:00;3.73;5.86;7.99;7.33
10/06/2024 19:00;10/06/2024 20:00;2.78;5.19;7.60;6.19
10/06/2024 20:00;10/06/2024 21:00;2.03;4.41;6.79;5.37
10/06/2024 21:00;10/06/2024 22:00;1.79;3.81;5.84;4.03
10/06/2024 22:00;10/06/2024 23:00;1.68;3.44;5.19;3.32
10/06/2024 23:00;11/06/2024 00:00;1.81;3.16;4.50;2.89
11/06/2024 00:00;11/06/2024 01:00;1.97;2.90;3.83;2.59
11/06/2024 01:00;11/06/2024 02:00;1.83;2.61;3.40;2.55
11/06/2024 02:00;11/06/2024 03:00;1.69;2.39;3.08;2.42
11/06/2024 03:00;11/06/2024 04:00;1.52;2.19;2.87;2.29
11/06/2024 04:00;11/06/2024 05:00;1.43;2.05;2.67;2.13
11/06/2024 05:00;11/06/2024 06:00;1.39;1.95;2.51;2.18
11/06/2024 06:00;11/06/2024 07:00;1.32;1.90;2.47;2.08
11/06/2024 07:00;11/06/2024 08:00;1.22;1.83;2.44;1.86
11/06/2024 08:00;11/06/2024 09:00;1.12;1.74;2.37;1.65
11/06/2024 09:00;11/06/2024 10:00;1.13;1.72;2.31;1.75
11/06/2024 10:00;11/06/2024 11:00;1.18;1.74;2.30;1.72
11/06/2024 11:00;11/06/2024 12:00;1.23;1.78;2.32;1.80
11/06/2024 12:00;11/06/2024 13:00;1.30;1.87;2.43;2.19
11/06/2024 13:00;11/06/2024 14:00;1.33;1.97;2.62;2.67
11/06/2024 14:00;11/06/2024 15:00;1.40;2.10;2.80;2.79
11/06/2024 15:00;11/06/2024 16:00;1.55;2.28;3.00;2.80
11/06/2024 16:00;11/06/2024 17:00;1.64;2.44;3.25;3.24
11/06/2024 17:00;11/06/2024 18:00;1.69;2.58;3.47;3.11
11/06/2024 18:00;11/06/2024 19:00;1.76;2.69;3.62;2.90
11/06/2024 19:00;11/06/2024 20:00;1.82;2.73;3.63;2.93
11/06/2024 20:00;11/06/2024 21:00;1.97;2.80;3.64;2.80
11/06/2024 21:00;11/06/2024 22:00;2.18;2.97;3.76;2.57
11/06/2024 22:00;11/06/2024 23:00;2.31;3.10;3.90;2.68
11/06/2024 23:00;12/06/2024 00:00;2.20;2.99;3.79;2.85
12/06/2024 00:00;12/06/2024 01:00;1.97;2.73;3.50;2.73
12/06/2024 01:00;12/06/2024 02:00;1.82;2.51;3.19;2.49
12/06/2024 02:00;12/06/2024 03:00;1.69;2.30;2.91;2.35
12/06/2024 03:00;12/06/2024 04:00;1.60;2.19;2.78;2.33
12/06/2024 04:00;12/06/2024 05:00;1.53;2.11;2.69;2.16
12/06/2024 05:00;12/06/2024 06:00;1.43;1.98;2.53;2.06
12/06/2024 06:00;12/06/2024 07:00;1.34;1.86;2.38;2.00
12/06/2024 07:00;12/06/2024 08:00;1.16;1.65;2.13;1.81
12/06/2024 08:00;12/06/2024 09:00;0.95;1.36;1.78;1.42
12/06/2024 09:00;12/06/2024 10:00;0.83;1.23;1.62;1.30
12/06/2024 10:00;12/06/2024 11:00;0.80;1.24;1.68;1.33
12/06/2024 11:00;12/06/2024 12:00;0.81;1.27;1.73;1.43
12/06/2024 12:00;12/06/2024 13:00;0.84;1.30;1.76;1.50
12/06/2024 13:00;12/06/2024 14:00;0.88;1.35;1.81;1.53
12/06/2024 14:00;12/06/2024 15:00;0.92;1.41;1.91;1.59
12/06/2024 15:00;12/06/2024 16:00;0.96;1.49;2.02;1.71
12/06/2024 16:00;12/06/2024 17:00;1.05;1.61;2.16;1.87
12/06/2024 17:00;12/06/2024 18:00;1.10;1.75;2.39;1.94
12/06/2024 18:00;12/06/2024 19:00;1.14;1.87;2.59;2.04
12/06/2024 19:00;12/06/2024 20:00;1.20;1.94;2.67;2.03
12/06/2024 20:00;12/06/2024 21:00;1.27;2.00;2.73;1.88
12/06/2024 21:00;12/06/2024 22:00;1.43;2.12;2.81;1.87
12/06/2024 22:00;12/06/2024 23:00;1.53;2.17;2.82;1.82
12/06/2024 23:00;13/06/2024 00:00;1.50;2.07;2.65;1.78
13/06/2024 00:00;13/06/2024 01:00;1.44;1.93;2.42;1.71
13/06/2024 01:00;13/06/2024 02:00;1.37;1.80;2.24;1.73
13/06/2024 02:00;13/06/2024 03:00;1.23;1.67;2.11;1.66
13/06/2024 03:00;13/06/2024 04:00;1.13;1.57;2.01;1.56
13/06/2024 04:00;13/06/2024 05:00;1.08;1.52;1.96;1.53
13/06/2024 05:00;13/06/2024 06:00;1.03;1.51;1.99;1.69
13/06/2024 06:00;13/06/2024 07:00;1.00;1.52;2.04;1.94
13/06/2024 07:00;13/06/2024 08:00;0.99;1.56;2.13;2.04
13/06/2024 08:00;13/06/2024 09:00;0.97;1.54;2.11;1.73
13/06/2024 09:00;13/06/2024 10:00;0.98;1.54;2.10;1.62
13/06/2024 10:00;13/06/2024 11:00;1.12;1.74;2.36;1.90
13/06/2024 11:00;13/06/2024 12:00;1.34;2.04;2.74;2.62
13/06/2024 12:00;13/06/2024 13:00;1.55;2.36;3.17;3.41
13/06/2024 13:00;13/06/2024 14:00;1.77;2.69;3.61;3.82
13/06/2024 14:00;13/06/2024 15:00;1.92;3.00;4.07;4.22
13/06/2024 15:00;13/06/2024 16:00;2.13;3.28;4.43;4.49
13/06/2024 16:00;13/06/2024 17:00;2.44;3.54;4.64;4.80
13/06/2024 17:00;13/06/2024 18:00;2.58;3.67;4.76;4.80
13/06/2024 18:00;13/06/2024 19:00;2.44;3.61;4.78;4.89
13/06/2024 19:00;13/06/2024 20:00;2.31;3.55;4.78;4.38
13/06/2024 20:00;13/06/2024 21:00;2.52;3.79;5.06;4.17
13/06/2024 21:00;13/06/2024 22:00;2.95;4.25;5.51;5.02
13/06/2024 22:00;13/06/2024 23:00;3.40;4.78;6.07;5.54
13/06/2024 23:00;14/06/2024 00:00;4.20;5.67;7.04;5.91
14/06/2024 00:00;14/06/2024 01:00;4.91;6.42;7.87;6.33
14/06/2024 01:00;14/06/2024 02:00;5.02;6.57;8.11;6.84
14/06/2024 02:00;14/06/2024 03:00;5.14;6.69;8.25;6.72
14/06/2024 03:00;14/06/2024 04:00;5.20;6.84;8.48;6.87
14/06/2024 04:00;14/06/2024 05:00;5.23;6.91;8.59;6.85
14/06/2024 05:00;14/06/2024 06:00;5.36;6.97;8.57;6.79
14/06/2024 06:00;14/06/2024 07:00;5.34;6.92;8.49;6.81
14/06/2024 07:00;14/06/2024 08:00;5.36;6.84;8.32;6.62
14/06/2024 08:00;14/06/2024 09:00;5.44;6.76;8.09;6.44
14/06/2024 09:00;14/06/2024 10:00;5.60;6.88;8.16;6.25
14/06/2024 10:00;14/06/2024 11:00;5.86;7.20;8.54;6.33
14/06/2024 11:00;14/06/2024 12:00;6.16;7.62;9.07;6.76
14/06/2024 12:00;14/06/2024 13:00;6.64;8.19;9.75;7.38
14/06/2024 13:00;14/06/2024 14:00;6.97;8.69;10.41;8.07
14/06/2024 14:00;14/06/2024 15:00;7.15;8.96;10.78;8.50
14/06/2024 15:00;14/06/2024 16:00;7.26;8.98;10.69;9.16
14/06/2024 16:00;14/06/2024 17:00;7.18;8.86;10.54;9.19
14/06/2024 17:00;14/06/2024 18:00;7.02;8.73;10.45;9.42
14/06/2024 18:00;14/06/2024 19:00;6.82;8.54;10.26;9.23
14/06/2024 19:00;14/06/2024 20:00;6.55;8.37;10.19;9.30
14/06/2024 20:00;14/06/2024 21:00;6.44;8.45;10.47;8.87
14/06/2024 21:00;14/06/2024 22:00;6.45;8.66;10.85;8.74
14/06/2024 22:00;14/06/2024 23:00;6.65;8.81;10.91;8.41
14/06/2024 23:00;15/06/2024 00:00;7.28;9.20;11.01;8.51
15/06/2024 00:00;15/06/2024 01:00;8.11;10.03;11.80;9.37
15/06/2024 01:00;15/06/2024 02:00;8.80;10.87;12.78;10.58
15/06/2024 02:00;15/06/2024 03:00;9.39;11.45;13.36;12.11
15/06/2024 03:00;15/06/2024 04:00;9.98;11.91;13.67;12.74
15/06/2024 04:00;15/06/2024 05:00;10.17;12.04;13.74;12.75
15/06/2024 05:00;15/06/2024 06:00;9.80;11.74;13.50;12.46
15/06/2024 06:00;15/06/2024 07:00;9.11;11.19;13.07;12.05
15/06/2024 07:00;15/06/2024 08:00;8.53;10.63;12.52;11.73
15/06/2024 08:00;15/06/2024 09:00;8.39;10.39;12.18;
15/06/2024 09:00;15/06/2024 10:00;8.45;10.42;12.20;
15/06/2024 10:00;15/06/2024 11:00;8.67;10.58;12.32;
15/06/2024 11:00;15/06/2024 12:00;8.96;10.83;12.53;
15/06/2024 12:00;15/06/2024 13:00;9.11;11.03;12.77;
15/06/2024 13:00;15/06/2024 14:00;9.24;11.16;12.90;
15/06/2024 14:00;15/06/2024 15:00;9.13;11.18;13.05;
15/06/2024 15:00;15/06/2024 16:00;8.91;11.12;13.15;
15/06/2024 16:00;15/06/2024 17:00;8.63;10.90;13.01;
15/06/2024 17:00;15/06/2024 18:00;8.24;10.62;12.82;
15/06/2024 18:00;15/06/2024 19:00;7.83;10.26;12.51;
15/06/2024 19:00;15/06/2024 20:00;7.43;9.70;11.79;9.27
15/06/2024 20:00;15/06/2024 21:00;6.99;9.14;11.12;8.25
15/06/2024 21:00;15/06/2024 22:00;6.67;8.73;10.63;8.08
15/06/2024 22:00;15/06/2024 23:00;6.64;8.58;10.36;8.22
15/06/2024 23:00;16/06/2024 00:00;6.71;8.51;10.17;8.21
16/06/2024 00:00;16/06/2024 01:00;6.90;8.50;10.01;7.78
16/06/2024 01:00;16/06/2024 02:00;7.07;8.61;10.09;7.82
16/06/2024 02:00;16/06/2024 03:00;7.20;8.67;10.08;7.93
16/06/2024 03:00;16/06/2024 04:00;7.24;8.65;10.02;8.11
16/06/2024 04:00;16/06/2024 05:00;6.98;8.38;9.78;7.95
16/06/2024 05:00;16/06/2024 06:00;6.71;8.09;9.46;7.89
16/06/2024 06:00;16/06/2024 07:00;6.52;7.83;9.15;7.74
16/06/2024 07:00;16/06/2024 08:00;6.25;7.53;8.81;7.31
16/06/2024 08:00;16/06/2024 09:00;5.94;7.35;8.76;
16/06/2024 09:00;16/06/2024 10:00;5.68;7.27;8.85;
16/06/2024 10:00;16/06/2024 11:00;5.39;6.99;8.58;
16/06/2024 11:00;16/06/2024 12:00;4.89;6.49;8.09;
16/06/2024 12:00;16/06/2024 13:00;4.73;6.26;7.80;
16/06/2024 13:00;16/06/2024 14:00;4.89;6.25;7.60;
16/06/2024 14:00;16/06/2024 15:00;4.74;6.11;7.48;
16/06/2024 15:00;16/06/2024 16:00;4.42;5.79;7.15;
16/06/2024 16:00;16/06/2024 17:00;4.12;5.41;6.70;
16/06/2024 17:00;16/06/2024 18:00;3.63;4.97;6.31;
16/06/2024 18:00;16/06/2024 19:00;3.16;4.42;5.68;3.71
16/06/2024 19:00;16/06/2024 20:00;2.92;3.97;5.02;3.87
16/06/2024 20:00;16/06/2024 21:00;2.68;3.69;4.69;3.51
16/06/2024 21:00;16/06/2024 22:00;2.51;3.57;4.64;2.96
16/06/2024 22:00;16/06/2024 23:00;2.45;3.57;4.70;2.78
16/06/2024 23:00;17/06/2024 00:00;2.31;3.42;4.54;2.92
17/06/2024 00:00;17/06/2024 01:00;2.26;3.32;4.42;2.99
17/06/2024 01:00;17/06/2024 02:00;2.34;3.45;4.58;3.14
17/06/2024 02:00;17/06/2024 03:00;2.32;3.50;4.69;3.04
17/06/2024 03:00;17/06/2024 04:00;2.19;3.42;4.66;2.98
17/06/2024 04:00;17/06/2024 05:00;2.05;3.27;4.49;2.80
17/06/2024 05:00;17/06/2024 06:00;1.96;3.15;4.33;2.67
17/06/2024 06:00;17/06/2024 07:00;1.78;2.99;4.20;2.43
17/06/2024 07:00;17/06/2024 08:00;1.56;2.80;4.06;2.10
17/06/2024 08:00;17/06/2024 09:00;1.46;2.67;3.91;1.88
17/06/2024 09:00;17/06/2024 10:00;1.44;2.58;3.77;1.90
17/06/2024 10:00;17/06/2024 11:00;1.50;2.59;3.73;2.12
17/06/2024 11:00;17/06/2024 12:00;1.60;2.68;3.81;2.31
17/06/2024 12:00;17/06/2024 13:00;1.73;2.73;3.77;2.38
17/06/2024 13:00;17/06/2024 14:00;1.75;2.70;3.67;2.23
17/06/2024 14:00;17/06/2024 15:00;1.64;2.59;3.56;2.24
17/06/2024 15:00;17/06/2024 16:00;1.48;2.35;3.21;2.02
17/06/2024 16:00;17/06/2024 17:00;1.30;2.04;2.78;1.90
17/06/2024 17:00;17/06/2024 18:00;1.19;1.84;2.48;1.78
17/06/2024 18:00;17/06/2024 19:00;1.12;1.67;2.21;1.76
17/06/2024 19:00;17/06/2024 20:00;1.04;1.49;1.95;1.67
17/06/2024 20:00;17/06/2024 21:00;1.04;1.43;1.82;1.65
17/06/2024 21:00;17/06/2024 22:00;1.15;1.55;1.95;1.75
17/06/2024 22:00;17/06/2024 23:00;1.27;1.76;2.25;2.04
17/06/2024 23:00;18/06/2024 00:00;1.44;1.97;2.50;2.45
18/06/2024 00:00;18/06/2024 01:00;1.56;2.12;2.68;2.71
18/06/2024 01:00;18/06/2024 02:00;1.59;2.24;2.89;2.76
18/06/2024 02:00;18/06/2024 03:00;1.62;2.34;3.05;2.83
18/06/2024 03:00;18/06/2024 04:00;1.64;2.39;3.13;3.22
18/06/2024 04:00;18/06/2024 05:00;1.63;2.35;3.06;2.98
18/06/2024 05:00;18/06/2024 06:00;1.73;2.37;3.01;3.00
18/06/2024 06:00;18/06/2024 07:00;1.87;2.49;3.11;3.03
18/06/2024 07:00;18/06/2024 08:00;1.82;2.52;3.22;2.89
18/06/2024 08:00;18/06/2024 09:00;1.67;2.45;3.23;2.61
18/06/2024 09:00;18/06/2024 10:00;1.50;2.30;3.10;2.65
18/06/2024 10:00;18/06/2024 11:00;1.50;2.28;3.06;2.44
18/06/2024 11:00;18/06/2024 12:00;1.58;2.37;3.16;2.37
18/06/2024 12:00;18/06/2024 13:00;1.57;2.46;3.34;2.38
18/06/2024 13:00;18/06/2024 14:00;1.57;2.56;3.54;2.30
18/06/2024 14:00;18/06/2024 15:00;1.45;2.62;3.79;2.30
18/06/2024 15:00;18/06/2024 16:00;1.47;2.80;4.13;2.45
18/06/2024 16:00;18/06/2024 17:00;1.64;3.00;4.36;2.66
18/06/2024 17:00;18/06/2024 18:00;1.78;3.08;4.38;2.69
18/06/2024 18:00;18/06/2024 19:00;1.80;3.04;4.29;2.64
18/06/2024 19:00;18/06/2024 20:00;1.81;2.97;4.14;2.94
18/06/2024 20:00;18/06/2024 21:00;1.93;3.02;4.11;3.01
18/06/2024 21:00;18/06/2024 22:00;2.08;3.18;4.27;3.37
18/06/2024 22:00;18/06/2024 23:00;2.26;3.38;4.51;3.27
18/06/2024 23:00;19/06/2024 00:00;2.31;3.52;4.72;3.34
19/06/2024 00:00;19/06/2024 01:00;2.36;3.55;4.74;3.25
19/06/2024 01:00;19/06/2024 02:00;2.33;3.50;4.68;3.17
19/06/2024 02:00;19/06/2024 03:00;2.31;3.52;4.74;3.39
19/06/2024 03:00;19/06/2024 04:00;2.38;3.59;4.79;3.70
19/06/2024 04:00;19/06/2024 05:00;2.47;3.67;4.87;3.84
